word,count
먹어서,54
먹었는데,54
칼슨,54
말씀드려,54
환자와,54
환자분이,54
라이자,54
트라우마,54
힘과,54
로빈슨,54
그년이,54
원하죠,54
하는것,54
성공했어,53
집과,53
집단,53
같더라,53
오빠한테,53
치워요,53
물질을,53
돌아오길,53
이분,53
발자국,53
손님을,53
물어봐야,53
다른거,53
이야기할,53
폰을,53
발표,53
갈수,53
공격은,53
배워,53
그들에,53
교수님은,53
가치있는,53
트렁크,53
진실한,53
그러시겠지,53
진심,53
잘못하면,53
잠에,53
잘하지,53
당신한텐,53
의사로서,53
먹으려고,53
사고였어,53
시각,53
처리할게,53
책임질,53
챙겼어,53
도로시,53
사다,53
트롤,53
자신들이,53
기름이,53
4명의,53
잡혔어요,53
에디슨,53
자유로운,53
장군이,53
박수를,53
바이러스는,53
지났어요,53
그쪽에서,53
그렇담,53
공부하고,53
이식이,53
굴고,53
대상으로,53
해설자,53
점수,53
경이,53
수류탄,53
가져가지,53
늦으면,53
돈에,53
이름만,53
인정하는,53
오나,53
수동으로,53
늙은이,53
옵니다,53
아기에,53
돌리는,53
다이어트,53
제나,53
대통령께서,53
대사관,53
해줄래요,53
예수님이,53
돼지를,53
됐거든,53
진흙,53
확인했습니다,53
않았는지,53
않았겠죠,53
배고프지,53
혈압을,53
스캇이,53
시설을,53
언니랑,53
언제가,53
어쩌구,53
들키면,53
엘리아스,53
그러잖아,53
보이냐,53
언제나처럼,53
냅둬,53
작아,53
벌어,53
에피네프린,53
통제하고,53
넘어가,53
소녀의,53
깨진,53
있을수도,53
스,53
쳐다보지도,53
복잡해요,53
편지는,53
어젠,53
재능,53
반대편에,53
어쩔수,53
거거든요,53
죽였는지,53
수배,53
함장,53
예술,53
동의합니다,53
공중,53
떠나려고,53
전하를,53
신나는,53
헛소리야,53
출신의,53
국장,53
나타나고,53
전문가,53
일어서,53
쓰죠,53
도킹,53
단단한,53
와야지,53
이러세요,53
보이지도,53
비욘,53
비슷하게,53
나이든,53
일이냐,53
참지,53
얘들은,53
걸리고,53
기운을,53
이리저리,53
가져와서,53
미안했어,53
존재의,53
하려는지,53
의학감수,53
고향이,53
가족한테,53
토,53
녀석아,53
서지,53
크다,53
커튼,53
만난대,53
왜그래요,53
반짝이는,53
어림도,53
반복합니다,53
기다린,53
년에,53
여기있어요,53
바꿔서,53
뒤지고,53
사이야,53
초대장을,53
않으니까요,53
말했나,53
노비,53
있었기,53
캘빈,53
뎁,53
딕슨,53
어울려요,53
어서들,53
읽었는데,53
난리야,53
규모의,53
터진,53
추적하고,53
미치는,53
생각했을,53
생겼고,53
데려가려고,53
우정을,53
갇혔어,53
사회에,53
관두고,53
놀랍군,53
필요하거든,53
중요하게,53
추가로,53
연구실,53
놀랍네요,53
최대의,53
입자,53
될거예요,53
골절,53
와봐요,53
근무를,53
될텐데,53
연구가,53
최악이야,53
찾는다고,53
하고는,53
사장이,53
끝냈어요,53
제멋대로,53
제안,53
어떻소,53
질투,53
뱀파이어,53
그놈들을,53
나나카,53
북부,53
말이니,53
아니여,53
돌아다니고,53
다른게,53
다리로,53
또라이,53
가까워요,53
가겠다고,53
썼죠,53
싫습니다,53
버려야,53
찢어진,53
웃어요,53
루비,53
좌현,53
감추고,53
아니었다고,53
설사,53
고모,53
밴드를,52
대표,52
섬세한,52
설명해봐,52
못하지만,52
위기에,52
무너지고,52
던지고,52
웃겨요,52
맛있다,52
정상적으로,52
힘의,52
그릴,52
내부에,52
없더군,52
없다니까요,52
푼,52
교활한,52
거부,52
실험에,52
소련,52
아마추어,52
온거지,52
타게,52
필요하네,52
오오,52
물어봤어요,52
돌아가실,52
행동하지,52
이요,52
앤디가,52
앤지,52
밟고,52
말랬지,52
케이틀린,52
주간,52
폭발할,52
주님을,52
가문은,52
집안의,52
중심으로,52
있는줄,52
두부,52
찾는게,52
구하면,52
룸메이트,52
찾아가서,52
기억나니,52
데려다줄,52
왕국,52
보기보다,52
놀리지,52
관둬,52
추고,52
산다는,52
되찾고,52
문제의,52
선생은,52
선생님이랑,52
저한테도,52
걱정돼서,52
입술,52
살린,52
되는군,52
추적해,52
생각해보니,52
도중,52
아름답군,52
올리는,52
필름을,52
고쳐야,52
요셉,52
안전하고,52
알았더니,52
노엘,52
현금을,52
여친,52
믿어주세요,52
슈퍼맨이,52
쓰기,52
사실이죠,52
달은,52
이것보다,52
소리에,52
보셔야,52
쉐인,52
사이버,52
테야,52
6시간,52
중이니까,52
잊어버린,52
기도하고,52
멍이,52
할거라고,52
어릴때,52
죽여버릴거야,52
죽여도,52
시작하자고,52
데릭한테,52
커플,52
보거라,52
쉴드가,52
밀스,52
자격을,52
독일군,52
조지의,52
안됐군,52
나타났습니다,52
파피,52
적들이,52
화상을,52
그랬다,52
브레이크,52
기껏,52
아악,52
살아남는,52
도착했다,52
와이프가,52
골라서,52
충고를,52
일요일에,52
미사,52
살펴봐,52
필은,52
살아야지,52
신경쓰는,52
얘들이,52
나좀,52
신들의,52
전해라,52
맞았다,52
얘기요,52
함정에,52
가져오고,52
몇번,52
뒷,52
괜찮을거에요,52
장전,52
안개,52
보이시죠,52
재생,52
혼자야,52
그러기엔,52
악을,52
강도가,52
따님의,52
뒀어요,52
버렸지,52
부부는,52
귀엽지,52
편이에요,52
생선,52
의미하는,52
도망가지,52
괜찮으실,52
자세하게,52
형님이,52
진료,52
보이나요,52
반갑구나,52
채우고,52
어쩌나,52
한결,52
로사,52
않으실,52
스케줄,52
삼촌을,52
살인에,52
누군진,52
제시간에,52
압박,52
뜬,52
아니잖니,52
해줄게요,52
인턴들은,52
예전에도,52
경우도,52
예측,52
오겠지,52
마시게,52
수동,52
지금이라도,52
이렇게요,52
이렇게나,52
케이브,52
대원,52
하사님,52
맞습니까,52
기자가,52
확신하지,52
약혼자가,52
떠올리게,52
절차가,52
알고있는,52
존재는,52
만들수,52
물건이야,52
마음속에,52
타락한,52
공격하는,52
마찬가지,52
해변으로,52
베일리의,52
그쪽에,52
계집애,52
잠깐요,52
표현을,52
기쁘군요,52
기쁘구나,52
구린,52
들어주세요,52
들어있는,52
얼어붙은,52
내게는,52
박사님의,52
자연스러운,52
자신은,52
넓게,52
너한테서,52
형제들,52
보여주면,52
고통받고,52
생물,52
한바탕,52
없애는,52
바쁜데,52
책임은,52
박,52
머저리,52
지도가,52
몰랐지만,52
계획의,52
먹이고,52
다니엘스,52
이유에요,52
주둥이,52
팔아요,52
팔면,52
정리할,52
주장을,52
신세를,52
불러와,52
나만큼,52
신부를,52
주인공이,52
돌아오라고,52
돌아왔습니다,52
물질이,52
올거에요,52
아니란걸,52
가문,52
집엔,52
100만,52
해야합니다,51
대학을,51
성공하지,51
고마운데,51
웃기고,51
더불어,51
성으로,51
병사들을,51
않았으니까,51
배터리를,51
주디스,51
본능을,51
도둑이,51
의심이,51
무진장,51
샤워를,51
생명체를,51
해드릴,51
카운티,51
카지노,51
지난밤에,51
피쉬,51
봬요,51
좋게도,51
침입,51
소용없어요,51
보기로,51
개럿,51
개도,51
곤란하게,51
소속,51
목걸이를,51
친하게,51
샌드위치를,51
이상할,51
오해를,51
공격적인,51
소피아가,51
물과,51
개방,51
알프레드,51
페이스북,51
재주가,51
재키,51
한가지만,51
찾아야해,51
죽여버리겠어,51
혼자만의,51
따라오지,51
홀트,51
3개의,51
학생들이,51
걸음,51
어떤게,51
어떤데,51
구해줘,51
안다구요,51
비타민,51
홍보,51
화끈한,51
난리가,51
말과,51
많잖아요,51
따라가면,51
팔아서,51
불편하게,51
비겁한,51
때문인,51
하지말고,51
판사님,51
비밀스러운,51
땅의,51
궤도,51
펴,51
방해할,51
쪽이든,51
처음은,51
내보낼,51
시가,51
것이에요,51
시대는,51
시도를,51
시대를,51
박사와,51
없겠네,51
사건이야,51
시계는,51
뿐이니까,51
시뮬레이션,51
시설에,51
그러더군요,51
보이는지,51
머릿속에서,51
얼음이,51
낳는,51
내년,51
구조를,51
남편분이,51
구스타브,51
시시한,51
어허,51
들키지,51
박스를,51
났지,51
록,51
질서를,51
멍청이들,51
자국,51
기도가,51
만지면,51
사슴,51
혈관이,51
드림,51
괴짜,51
아이한테,51
넘은,51
체육,51
라인,51
알리,51
주방에,51
자전거를,51
작가가,51
냄새나는,51
작동을,51
듣기론,51
4명이,51
너머에,51
사람요,51
들러서,51
한발,51
사내,51
처벌을,51
바이러스에,51
들리면,51
들리세요,51
리타,51
꾸는,51
주목을,51
누가요,51
경감님,51
축제,51
아싸,51
쓰레기통에,51
지하실에서,51
걔네들은,51
가져왔지,51
미키,51
입양,51
기다려주세요,51
수트,51
법이죠,51
꿈엔,51
두배로,51
있었대,51
있었다구요,51
중국은,51
기다린다,51
메일,51
믿기질,51
최고라고,51
여러분들을,51
초등학교,51
사야,51
토레스는,51
흐르고,51
보스턴,51
있었고요,51
여자친구는,51
하나하나,51
오염,51
솔직한,51
이자는,51
모르면,51
모르니까요,51
오지도,51
다른걸,51
인물이,51
아벨,51
오도록,51
증명,51
마시자,51
말하라,51
말하는건,51
꼴로,51
살아있다고,51
출혈은,51
인형이,51
미나,51
공주는,51
뉴욕의,51
공장에서,51
늦기,51
헤어질,51
그럴줄,51
수영장에,51
일이세요,51
누구라고,51
8년,51
헤로인,51
되거나,51
지붕에,51
아니겠어,51
않는거야,51
않는데요,51
봐야죠,51
피해가,51
변호사는,51
밴,51
덮어,51
선수를,51
콜슨이,51
피터가,51
막상,51
위가,51
던질,51
위층으로,51
섹스하는,51
지점을,51
당황하지,51
해줄거야,51
무서워하는,51
선배가,51
해야겠네,51
대사가,51
당당하게,51
캘리는,51
셋째,51
캠은,51
세트,51
석,51
우그웨이,51
데릭을,51
끝낸,51
주스,51
건강에,51
얘기하게,51
군대의,51
전투에,51
전투가,51
기억하죠,51
망치는,51
말라니까,51
양반이,51
양도,51
불타고,51
떠났다,51
찍어야,51
말했어야,51
질러,51
차례예요,51
앨빈,51
신입,51
싶죠,51
갈아입고,51
확실한가,51
약간은,51
않겠네,51
까다로운,51
지옥에나,51
맛있네요,51
찍었어요,51
북쪽의,51
분과,51
싶은지,51
지속적인,50
프로토콜을,50
벗어난,50
늙고,50
뭐든간에,50
닉을,50
허리,50
하하하,50
앉아있어,50
지시,50
케일럽,50
저놈은,50
못할거에요,50
간호사들이,50
매니를,50
매니저,50
동물의,50
인정할,50
취할,50
예약해,50
금지야,50
허큘리스,50
보낼게요,50
미국인들이,50
모글리,50
실험은,50
알트먼,50
끌어내,50
예산,50
치프는,50
안이,50
마비,50
끝내주지,50
확인했어,50
이웃이,50
오웬은,50
동화,50
눈과,50
끝내지,50
죽었다면,50
훌륭하게,50
시작하게,50
시작이다,50
디지털,50
디저트,50
남았네,50
덕,50
케이블을,50
던컨,50
죽었나요,50
파리의,50
찾아냈어요,50
로빈스가,50
줘봐요,50
긍정적으로,50
수영복,50
펑크,50
이야기도,50
조니가,50
조사는,50
되가고,50
태양을,50
8살,50
아시아,50
일일,50
출발하자,50
주십쇼,50
분노가,50
어째서요,50
재미있네,50
병사를,50
어이쿠,50
주님이,50
피터슨,50
못하겠지만,50
일하는데,50
옥상으로,50
샘은,50
찔린,50
하셨지,50
터널을,50
일했어요,50
온대,50
길거리에서,50
필요하다는,50
싫어하잖아,50
돌려서,50
추워요,50
정상이야,50
농담이죠,50
연인,50
올려요,50
조이는,50
분이야,50
추수,50
알려주면,50
이름이에요,50
침실에,50
가까이에,50
편해,50
규정을,50
침을,50
정보원이,50
시방,50
위쪽,50
창문에,50
가보고,50
운영하고,50
선택권을,50
팀에서,50
좋잖아요,50
폭력,50
애프터라이프,50
침,50
옳고,50
굿나잇,50
건물의,50
놀라울,50
싶어할,50
키운,50
밝힐,50
목걸이,50
랩,50
있어선,50
할리우드,50
이래라,50
이들에게,50
노린,50
여자애들이,50
이러기야,50
호텔의,50
한국,50
우주선이,50
좋아했죠,50
데니는,50
위해서지,50
같았는데,50
소변을,50
믿음은,50
가주세요,50
목격자,50
여유를,50
여자들과,50
야호,50
확실치,50
현상이,50
현상,50
했던거,50
졸라는,50
꼼짝도,50
왔지만,50
스머페트,50
왜냐고,50
스웨터를,50
줄여,50
네네,50
그럭저럭,50
고통스럽고,50
의회,50
넣어야,50
여기고,50
떠들고,50
신발이,50
꼬리를,50
외출,50
외롭게,50
몬스터,50
의사와,50
대면,50
얘기했잖아,50
얠,50
좋았을텐데,50
악마야,50
때렸어,50
발목을,50
가지면,50
아참,50
청소를,50
당기고,50
확신을,50
떠났고,50
베일리에게,50
보고서에,50
아녔어,50
자신감이,50
사람이니까,50
바랬어,50
같지도,50
보고는,50
준비하는,50
통하지,50
도노반,50
소개를,50
발라,50
엎드려요,50
사라졌지,50
자존심이,50
스파이가,50
음식과,50
군대에서,50
벌써부터,50
보여줄까,50
때린,50
내려가면,50
업로드,50
데려와야,50
선물이에요,50
시대의,50
시내,50
얼음을,50
지문,50
2층,50
을뀨,50
집에선,50
레즈비언,50
레인저,50
나옵니다,50
신고를,50
받죠,50
내줄,50
들렸어요,50
신경이나,50
로스는,50
좋아하니,50
대규모,50
데이트는,50
없어졌어요,50
사과는,50
보여줘봐,50
전원이,50
버려두고,50
때문이겠지,50
좋아한다는,50
해온,50
시점에서,50
볼거야,50
아니랍니다,50
가망이,50
늦어,50
오늘을,50
공연이,50
치,50
짐승이,50
어딨냐고,50
날짜,50
본은,50
시장이,50
힘들겠지만,49
묘한,49
시절에,49
어떡할,49
따라오게,49
동물들을,49
행사,49
만들었잖아,49
실수하는,49
씻어,49
이집트의,49
커지고,49
나이스,49
대기하고,49
렉스,49
갖춘,49
코넬,49
참여하고,49
행위를,49
프로젝트를,49
아니더라도,49
일급,49
건강하게,49
몇일,49
쇼핑,49
모르는군,49
가겠다,49
취급,49
끝내주게,49
암것도,49
다녀올게,49
새끼들아,49
프레디,49
동작,49
보내기,49
이용하고,49
싶으시면,49
마셔야,49
보내라,49
살인자야,49
안엔,49
찾아봐요,49
저희한테,49
어디로요,49
몸과,49
좋아하네,49
데스,49
핵심,49
가호가,49
바쁘게,49
크네,49
릭스,49
말들이,49
말도안돼,49
사고였어요,49
푼도,49
미사일을,49
영국에,49
줘라,49
타러,49
다름없어,49
경고하는데,49
손님은,49
맑은,49
다물게,49
지켜주고,49
가의,49
궁전,49
정형외과,49
팻,49
알릴,49
말해보렴,49
그리는,49
디렉터,49
혼자서도,49
고객을,49
하는지는,49
팔려고,49
없었잖아요,49
없을지도,49
전문가가,49
감옥을,49
그루트다,49
들러리,49
좋아지고,49
무덤에,49
해주실래요,49
강간,49
선택된,49
주겠다고,49
갱,49
루벤,49
되기를,49
이사회에,49
모양이에요,49
그럴려고,49
나가도,49
헤어지는,49
조싼,49
정장,49
되돌아,49
읽어봐,49
수치를,49
밥도,49
애비가,49
가구,49
길리,49
주방,49
천국에서,49
꺼에요,49
레이더,49
나오는데,49
사라지면,49
내려와서,49
한마디로,49
보여주려고,49
한다니,49
화장실을,49
잠자코,49
잠긴,49
정신적인,49
차갑고,49
차가워,49
보호하려는,49
잃었죠,49
생각이지,49
생각인지,49
모양이지,49
질병을,49
마이애미,49
미확인,49
며칠간,49
헬멧,49
가까이서,49
조종하는,49
헬기가,49
정보도,49
나기,49
있겠다고,49
테,49
전달,49
찾으려면,49
거기는,49
격리,49
드린,49
에스코바르,49
많거든요,49
자원을,49
멀었어,49
에블린,49
무지개,49
그쪽도,49
교도소에서,49
스트레인지,49
떠나라,49
붕대,49
너네가,49
겠지,49
해안,49
케니,49
애처럼,49
강도를,49
덫에,49
말한건,49
부른다,49
숨겼어,49
근육을,49
부리는,49
전략을,49
얼마동안,49
쾅,49
시력을,49
의사라고,49
외상이,49
심장마비,49
의사들,49
중이거든요,49
2명이,49
2명,49
만져,49
숨어있는,49
하시네,49
역할,49
6살,49
아기한테,49
있어서는,49
두려움이,49
차례다,49
카라브락소스,49
골,49
도전,49
나무에서,49
야수가,49
했어도,49
생각해도,49
와일드,49
도우려는,49
들었거든요,49
도를,49
하냐고,49
생물학적,49
자랑스러워요,49
도망쳤어요,49
얼마죠,49
신문을,49
않는다면요,49
찼어,49
티나,49
틀어,49
깨닫지,49
알겠다고,49
문제인지,49
두통이,49
가족이에요,49
노릇,49
평소에,49
현실로,49
사설,49
건의,49
나무들이,49
차원을,49
왔단다,49
계속해봐,49
5시에,49
안되네,49
풋,49
평화의,49
클라리,49
달렸지,49
자네에겐,49
아내로,49
풍부한,49
만났다고,49
종류,49
배우지,49
고통스러워,49
의심,49
생명은,49
이거봐,49
주머니를,49
문에서,49
괴롭히지,49
늦을,49
부인께서,49
모르네,49
취하지,49
익숙해,49
이혼한,49
시작해볼까,49
병사들이,49
고르는,49
찾아볼,49
시작했는데,49
딸기,49
받도록,49
경의를,49
알았다니까,49
대회에서,49
워우,49
워싱턴에,49
기억하게,49
싸웠어요,49
더럽고,49
까마귀,49
날아갈,49
날릴,49
안그럼,49
동등한,48
성모,48
찾아가,48
설명해야,48
울면,48
웃게,48
인턴은,48
수색을,48
아부지,48
실패를,48
남겼어,48
막혔어,48
고만,48
까진,48
제국을,48
충격에,48
일어나야,48
영장을,48
무거워,48
변화는,48
심장도,48
말하네,48
만났고,48
멋지다고,48
지내게,48
카페,48
크면,48
줄리안,48
쏴서,48
아니세요,48
별로요,48
체크해,48
희생이,48
삶이란,48
경찰서로,48
리스트를,48
수술하고,48
함선,48
흥미,48
알아보려고,48
감방에,48
함정,48
해결될,48
끝냈어,48
파,48
나왔지,48
그랬니,48
부스가,48
목숨이야,48
해답을,48
왔을때,48
있지는,48
여성은,48
폐쇄,48
둘러싸여,48
생각했는데요,48
떨어뜨려,48
자라지,48
약속했잖아요,48
가지도,48
확신합니다,48
굴어서,48
아프고,48
싸움에서,48
얘기할게,48
투표,48
잘라서,48
구체적으로,48
구체적인,48
잘못이지,48
데이트도,48
좋아하지만,48
날고,48
3명의,48
남아있지,48
걸릴거야,48
기차에서,48
질려,48
잘됐군요,48
찾아봐야,48
메리가,48
언제라도,48
왔냐,48
존을,48
깨는,48
콜린스,48
찼어요,48
했다니까,48
유령은,48
맡는,48
진통제를,48
뛰게,48
제게는,48
색깔이,48
알아들었나,48
손목,48
경찰입니다,48
법칙을,48
감방,48
싸인,48
타디스에,48
없었나,48
잔인하게,48
하다고,48
이스트,48
겪게,48
의심하지,48
종족,48
않는구나,48
대머리,48
호텔을,48
호흡이,48
신세가,48
사울,48
두명이,48
도와줄거야,48
났을,48
광범위한,48
그자는,48
얘기로,48
로렐,48
로라가,48
싶거든요,48
아닌걸,48
대단하다,48
대단한데,48
욕망을,48
화면에,48
죽였습니다,48
근처의,48
때와,48
투여해,48
수행,48
열어야,48
어이가,48
베스는,48
마이클은,48
이론,48
피고,48
두명,48
할머니도,48
있는건가,48
패스,48
두라고,48
정말이요,48
베어,48
걸렸지,48
줄로,48
불알,48
굿모닝,48
속임수,48
되기로,48
번개에,48
헤어,48
쓰이는,48
말씀이신지,48
선택하지,48
지문을,48
싫어하고,48
곳이요,48
미쳤나,48
그레이를,48
맥스가,48
책에서,48
낯이,48
보고싶지,48
아들인,48
리오,48
될지는,48
배신한,48
관련해서,48
관심없어,48
구름이,48
그러더니,48
정돈,48
프란시스가,48
싸우면,48
생각하네,48
판사,48
얘기했는데,48
당신이요,48
중이었는데,48
없지요,48
나오라고,48
거리로,48
게임이야,48
거라네,48
없,48
명단을,48
다치는,48
붙어서,48
면도,48
안단다,48
그랬습니다,48
배달,48
이보세요,48
놀지,48
가져요,48
중요한지,48
산이,48
조절,48
있기는,48
구운,48
봐선,48
생각이라고,48
면접,48
형태의,48
에니스,48
차나,48
멀리까지,48
바람은,48
거였지,48
우회술을,48
대상,48
마찬가지에요,48
어찌됐든,48
착해,48
그것보단,48
절단,48
자세를,48
아동,48
기회에,48
저쪽에서,48
깊숙이,48
늑대는,48
경은,48
오늘만,48
이혼을,48
치마,48
파리로,48
끝났고,48
수사에,48
취해야,48
방식이야,48
싶대요,48
머지않아,48
무슨일이죠,48
끝이다,48
뜨거워,48
보여줬어,48
내리면,48
그랬군요,48
펭이,48
실험실을,48
데릭이랑,48
용의자를,48
용을,48
저리로,48
기억하니,48
해적,48
베로니카,48
오늘날,47
비행을,47
날엔,47
강렬한,47
보낼게,47
보내줄게,47
글자,47
아버님을,47
무슨말인지,47
가봐야겠다,47
별다른,47
힘들어서,47
어디서든,47
일에는,47
지었어요,47
지옥이,47
가면을,47
가능한한,47
베이컨,47
이것으로,47
방법이지,47
벗어나는,47
흥미가,47
라이터,47
실수였어요,47
치즈를,47
싶었지만,47
모리아티,47
안되네요,47
못하면서,47
딜란,47
버렸다,47
돌아보지,47
가거나,47
새꺄,47
해결하기,47
기다리면서,47
기다립니다,47
줍니다,47
왔으니까,47
하라고요,47
하든지,47
네트워크,47
멍청하긴,47
죽음도,47
기사는,47
이리와서,47
귀하의,47
자켓,47
아기에게,47
말할수,47
싫으니까,47
이병,47
침대가,47
곱게,47
연락할게,47
보려면,47
액셀,47
입장에서,47
아픈데,47
덩어리가,47
미코가미,47
미친년,47
살거야,47
미화야,47
알려드리죠,47
버려요,47
배도,47
에어,47
군에,47
적으로,47
맞아야,47
전화기가,47
됬어요,47
밤낮으로,47
우주는,47
전화해야,47
났죠,47
때리는,47
집착하는,47
열게,47
화장을,47
리처드가,47
맨디,47
부모님도,47
나치가,47
기쁘군,47
데려오지,47
놀랍군요,47
엘리베이터에서,47
얌마,47
한지,47
셋은,47
살다,47
살다가,47
범죄에,47
아이바,47
올리브,47
꿈에도,47
생각하는게,47
올께,47
플로렌스,47
포기했어,47
캠프를,47
전하의,47
없잖니,47
식물,47
얘기해줘,47
옷장에,47
패밀리,47
패턴이,47
걔네들,47
있다는데,47
소원이,47
노인,47
쉘든,47
유감이군,47
사전에,47
놀라워요,47
차단,47
떨지,47
의사양반,47
종을,47
단서,47
타디스,47
샌드라,47
이상입니다,47
이빨이,47
명과,47
정직하게,47
건너편에,47
윌을,47
케이스에,47
주겠나,47
지붕에서,47
20달러,47
일정이,47
미워,47
미안하오,47
쓰레기야,47
도망쳐야,47
멋졌어요,47
갔잖아,47
장난감을,47
나서요,47
바는,47
엠파이어는,47
의용,47
마일즈,47
카레브는,47
소문은,47
노릇을,47
계셔야,47
메모를,47
하나지,47
좆나,47
머리카락이,47
병장,47
않았어도,47
용납,47
은밀한,47
그야말로,47
그애,47
근본적인,47
정이,47
퍼즐,47
하소서,47
책임자가,47
막다른,47
재미없는,47
그렇잖아요,47
없을텐데,47
잊으면,47
틈이,47
루퍼트,47
세자르,47
해치고,47
무서워하지,47
깨,47
좋을걸,47
살았는데,47
말합니다,47
타겟이,47
옥상에,47
루이자,47
밑을,47
스무,47
사생활,47
강이,47
누구인가,47
다리에서,47
조사가,47
되고요,47
보던,47
정확해요,47
미스티,47
부는,47
좋았다,47
게이가,47
욕조에,47
쥐어,47
압력이,47
그렇게나,47
수업이,47
문신을,47
메건,47
메데인,47
둘이서만,47
결말을,47
했더라,47
바가스,47
사방이,47
내부의,47
좋아하진,47
본때를,47
사고는,47
아프로,47
트럭으로,47
위원회,47
멋지죠,47
평소보다,47
싶잖아,47
출발할,47
과장,47
으아,47
비어,47
잘만,47
내용,47
병실로,47
하는건데,47
깨달았지,47
두분이,47
메러디스와,47
마땅한,47
번엔,47
화났어요,47
날이지,47
어려,47
합법적인,47
따분한,47
어렵네요,47
끝나요,47
지속적으로,47
하나입니다,47
코너에,47
성에서,47
움직이게,47
앉아라,47
동맥이,47
인사나,47
상병,47
남겨진,47
의지로,47
피부에,47
풍선,47
맞서는,47
신부님은,47
충분할,47
찾길,47
빈스,47
평화로운,47
그런거에요,47
차원,47
싸우다,47
주진,47
바꾸려고,47
사막에서,47
의지할,47
차지,47
링크,47
남잔,47
장인,47
티켓을,47
너만의,47
피에르,47
한적,47
경사님,47
니콜,47
매고,47
죽었으면,47
본을,47
주께서,47
보여드리죠,47
나아졌어,47
익명의,47
방패,47
이해했어요,47
수갑,47
오면서,47
오고있어,47
페퍼,47
알콜,47
시각은,47
없겠네요,47
제안이,47
알텐데,47
인생이야,47
구하려는,47
오겠습니다,47
허먼,47
폭발물을,46
피해서,46
해외,46
댁은,46
시절이,46
원작,46
지식의,46
전설,46
전설이,46
책임져야,46
즐거워,46
불안정한,46
하거라,46
요구할,46
장난이야,46
앤서니,46
하시겠습니까,46
믿네,46
4시에,46
가셔서,46
없이요,46
묻죠,46
가깝지,46
가끔씩은,46
키스도,46
소장,46
후부터,46
있다는게,46
동생에게,46
갔네,46
모른다구요,46
상황인지,46
오니까,46
오는지,46
그렇고요,46
실험실에서,46
수술대,46
치자,46
쯤은,46
코카인을,46
웬디,46
동무는,46
이토모리,46
하버드,46
젤리,46
죽기를,46
역사의,46
최첨단,46
물고기가,46
키지마,46
6번,46
신앙을,46
걔네들이,46
옳소,46
옳아요,46
연구실로,46
했었고,46
포함해서요,46
그러는지,46
낮게,46
재미있군,46
외계인을,46
바뀌었어요,46
멋졌어,46
소름끼치는,46
데다가,46
했구요,46
거절,46
무서웠어요,46
해줬지,46
렉시는,46
용이,46
빼낼,46
참이었어요,46
머물러,46
받으실,46
유태인,46
유쾌한,46
바칠,46
잠겼어,46
없구만,46
예상보다,46
물었죠,46
환자분은,46
일들에,46
일러,46
저격수가,46
죽여야만,46
죄는,46
저쪽이야,46
공중에,46
그래선,46
여기와서,46
범블비,46
병신같은,46
오버리,46
우리집에서,46
심판을,46
발견했죠,46
적색,46
팀과,46
재미는,46
이만하면,46
너지,46
버크랑,46
정면으로,46
회복할,46
아닐수도,46
신디,46
사라졌죠,46
먹힐,46
채드,46
찾은거야,46
시신은,46
토머스,46
카메라로,46
끊을게요,46
화내는,46
불만을,46
문자가,46
플로리다,46
가게가,46
안정적이에요,46
옆을,46
폭파,46
바이올린,46
전이야,46
돼라,46
루시가,46
않으려면,46
신속하게,46
모양이,46
사촌은,46
이렇게는,46
아이에요,46
불꽃이,46
소파에,46
신중히,46
농담도,46
현상금,46
이동할,46
풍족한,46
들거야,46
천만,46
깬,46
보였다,46
시간당,46
마크를,46
대기자,46
핵심은,46
말이지만,46
처리하는,46
됐거든요,46
대너리스,46
버드,46
버디,46
법한,46
만지는,46
밑의,46
몇년동안,46
누굴까,46
골드,46
차례에요,46
땀이,46
기적은,46
남친,46
있었으니까요,46
거참,46
그러고도,46
대원들은,46
서둘러라,46
서라,46
없을겁니다,46
추잡한,46
놀이를,46
땡,46
아침이야,46
에잇,46
도널드,46
만큼이나,46
극도로,46
주차장에서,46
좆도,46
종이를,46
덕분이야,46
울려,46
기간,46
페기,46
모셔,46
해야하지,46
모양이네,46
온라인으로,46
터져,46
분들을,46
애쓰고,46
서요,46
프래니,46
죽었소,46
번개가,46
적에게,46
고려하면,46
얘긴데,46
운전하는,46
들렸어,46
걷게,46
마찬가지지,46
아직이야,46
시리즈,46
은색,46
왔다가,46
토끼가,46
자아,46
캣코,46
애리조나가,46
재앙이,46
적응,46
리스트,46
방도가,46
일하면,46
출구,46
애들에게,46
우리더러,46
풀어요,46
퀼,46
과장님께,46
강제,46
우리들을,46
준비하라,46
준비됐니,46
바라보고,46
똑똑하지,46
과학을,46
열어라,46
터무니없는,46
명백히,46
하셨는데,46
과장님의,46
했지요,46
돌려요,46
강해질,46
이상하고,46
만약을,46
속인,46
수지,46
명단,46
귀엽고,46
생각해봤어,46
노력하지,46
있었을까,46
왔어야,46
초대한,46
노래하고,46
이글,46
가슴은,46
접시,46
조사하는,46
부상당한,46
발전기,46
지게,46
적고,46
훌륭하군,46
다보스,46
대단했어요,46
동료들,46
매력,46
따위가,46
책임자,46
까만,46
죄수,46
층에,46
베고,46
띄지,46
항복,46
실크,46
힘든데,46
코끼리가,46
가르침을,46
저놈들이,46
홈즈씨,46
상어,46
뭐좀,46
어떤것도,46
